territory_id,state,city,pattern,status,date_from,date_to,url
2103158,MA,Centro do Guilherme,aratext,atual,2024-01-04,2025-02-06,https://centrodoguilherme.ma.gov.br/diariooficial
2106375,MA,Maranhãozinho,aratext,atual,2024-01-02,2025-02-05,https://maranhaozinho.ma.gov.br/diariooficial
