territory_id,state,city,pattern,status,date_from,date_to,url
2308302,CE,Milagres,adiariosv1,descontinuado,2016-05-20,2024-08-30,https://www.milagres.ce.gov.br/diariooficial.php
2308500,CE,Mombaça,adiariosv1,descontinuado,2017-03-24,2018-01-10,https://www.mombaca.ce.gov.br/diariooficial.php
2308609,CE,Monsenhor Tabosa,adiariosv1,descontinuado,2022-01-03,2023-07-10,https://www.monsenhortabosa.ce.gov.br/diariooficial.php
2308906,CE,Morrinhos,adiariosv1,descontinuado,2021-07-27,2022-03-31,https://www.morrinhos.ce.gov.br/diariooficial.php
2309102,CE,Mulungu,adiariosv1,descontinuado,2021-02-04,2021-04-08,https://www.mulungu.ce.gov.br/diariooficial.php
2309607,CE,Pacajus,adiariosv1,atual,2018-10-26,2025-02-06,https://www.pacajus.ce.gov.br/diariooficial.php
2310407,CE,Paramoti,adiariosv1,atual,2023-01-02,2025-02-07,https://www.paramoti.ce.gov.br/diariooficial.php
2310803,CE,Pereiro,adiariosv1,atual,2020-01-03,2025-02-07,https://www.pereiro.ce.gov.br/diariooficial.php
2312205,CE,Santa Quitéria,adiariosv1,descontinuado,2021-05-23,2022-12-30,https://www.santaquiteria.ce.gov.br/diariooficial.php
2312304,CE,São Benedito,adiariosv1,atual,0018-02-15,2025-02-07,https://www.saobenedito.ce.gov.br/diariooficial.php
2312502,CE,São João do Jaguaribe,adiariosv1,atual,2006-06-23,2025-02-07,https://www.jaguaribe.ce.gov.br/diariooficial.php
2313302,CE,Tauá,adiariosv1,atual,2019-08-30,2025-02-07,https://www.taua.ce.gov.br/diariooficial.php
2313401,CE,Tianguá,adiariosv1,atual,2021-11-03,2025-02-07,https://www.tiangua.ce.gov.br/diariooficial.php
2313906,CE,Uruoca,adiariosv1,atual,2017-01-02,2025-02-07,https://www.uruoca.ce.gov.br/diariooficial.php
2314102,CE,Viçosa do Ceará,adiariosv1,atual,2018-06-12,2025-02-07,https://www.vicosa.ce.gov.br/diariooficial.php
2401909,RN,Caiçara do Rio do Vento,adiariosv1,descontinuado,2023-03-22,2023-05-02,https://www.caicaradoriodovento.rn.gov.br/diariooficial.php
2402105,RN,Campo Redondo,adiariosv1,descontinuado,2024-06-17,2024-07-23,https://www.camporedondo.rn.gov.br/diariooficial.php
2402501,RN,Carnaubais,adiariosv1,atual,2017-01-05,2025-02-07,https://www.carnaubais.rn.gov.br/diariooficial.php
2403905,RN,Francisco Dantas,adiariosv1,atual,1983-05-05,2025-02-06,https://www.franciscodantas.rn.gov.br/diariooficial.php
2404903,RN,Itaú,adiariosv1,atual,2021-01-04,2025-02-07,https://www.itau.rn.gov.br/diariooficial.php
2405108,RN,Jandaíra,adiariosv1,descontinuado,2022-12-20,2023-03-17,https://www.jandaira.rn.gov.br/diariooficial.php
2405900,RN,João Dias,adiariosv1,atual,2022-03-21,2025-02-05,https://www.joaodias.rn.gov.br/diariooficial.php
2407005,RN,Luís Gomes,adiariosv1,atual,2018-04-03,2025-02-07,https://www.luisgomes.rn.gov.br/diariooficial.php
2407252,RN,Major Sales,adiariosv1,atual,0202-08-04,2025-02-05,https://www.majorsales.rn.gov.br/diariooficial.php
2408300,RN,Nova Cruz,adiariosv1,atual,2013-04-01,2025-02-07,https://www.novacruz.rn.gov.br/diariooficial.php
2409100,RN,Passa e Fica,adiariosv1,atual,2014-01-04,2025-02-06,https://www.passaefica.rn.gov.br/diariooficial.php
2409407,RN,Pau dos Ferros,adiariosv1,atual,2022-09-28,2025-02-07,https://www.paudosferros.rn.gov.br/diariooficial.php
2410306,RN,Serra Caiada,adiariosv1,descontinuado,2023-01-31,2023-02-17,https://www.serracaiada.rn.gov.br/diariooficial.php
2411007,RN,Rodolfo Fernandes,adiariosv1,descontinuado,2015-02-05,2024-12-31,https://www.rodolfofernandes.rn.gov.br/diariooficial.php
2411205,RN,Santa Cruz,adiariosv1,atual,2022-01-04,2025-01-10,https://www.santacruz.rn.gov.br/diariooficial.php
2411908,RN,São Francisco do Oeste,adiariosv1,atual,2023-02-07,2025-02-07,https://www.saofranciscodooeste.rn.gov.br/diariooficial.php
2413706,RN,Sítio Novo,adiariosv1,descontinuado,2022-12-29,2023-10-18,https://www.sitionovo.rn.gov.br/diariooficial.php
2413805,RN,Taboleiro Grande,adiariosv1,atual,2013-01-28,2025-02-05,https://www.taboleirogrande.rn.gov.br/diariooficial.php
2414159,RN,Tenente Laurentino Cruz,adiariosv1,atual,2024-05-30,2025-02-06,https://www.tenentelaurentinocruz.rn.gov.br/diariooficial.php
2500304,PB,Alagoa Grande,adiariosv1,atual,2024-06-20,2025-01-27,https://www.alagoagrande.pb.gov.br/diariooficial.php
2500403,PB,Alagoa Nova,adiariosv1,atual,0025-01-03,2025-02-07,https://www.alagoanova.pb.gov.br/diariooficial.php
2502201,PB,Bom Jesus,adiariosv1,atual,0014-02-10,2025-01-28,https://www.prefeiturabomjesus.pb.gov.br/diariooficial.php
2502706,PB,Borborema,adiariosv1,atual,2013-03-31,2025-02-07,https://www.borborema.pb.gov.br/diariooficial.php
2503308,PB,Cachoeira dos Índios,adiariosv1,atual,0202-08-23,2025-02-05,https://www.cachoeiradosindios.pb.gov.br/diariooficial.php
2503506,PB,Cacimba de Dentro,adiariosv1,atual,0024-12-06,2025-01-13,https://www.cacimbadedentro.pb.gov.br/diariooficial.php
2503704,PB,Cajazeiras,adiariosv1,atual,2017-02-02,2025-01-20,https://www.cajazeiras.pb.gov.br/diariooficial.php
2503753,PB,Cajazeirinhas,adiariosv1,atual,2024-02-06,2025-02-07,https://www.cajazeirinhas.pb.gov.br/diariooficial.php
2504033,PB,Capim,adiariosv1,atual,2020-08-18,2025-02-07,https://www.capim.pb.gov.br/diariooficial.php
2504801,PB,Coremas,adiariosv1,atual,1202-11-16,2025-02-07,https://www.coremas.pb.gov.br/diariooficial.php
2505238,PB,Cuité de Mamanguape,adiariosv1,descontinuado,2024-01-02,2024-12-31,https://www.cuitedemamanguape.pb.gov.br/diariooficial.php
2507309,PB,Jacaraú,adiariosv1,atual,2019-03-07,2025-02-05,https://www.jacarau.pb.gov.br/diariooficial.php
2507408,PB,Jericó,adiariosv1,atual,2021-06-01,2025-01-29,https://www.jerico.pb.gov.br/diariooficial.php
2509156,PB,Marizópolis,adiariosv1,atual,2021-01-27,2025-02-03,https://www.marizopolis.pb.gov.br/diariooficial.php
2511707,PB,Pilõezinhos,adiariosv1,atual,2022-06-01,2025-02-07,https://www.piloezinhos.pb.gov.br/diariooficial.php
2512721,PB,Pedro Régis,adiariosv1,atual,2021-01-02,2025-01-21,https://www.pedroregis.pb.gov.br/diariooficial.php
2512747,PB,Riachão,adiariosv1,atual,2017-08-02,2025-02-05,https://www.riachao.pb.gov.br/diariooficial.php
2512754,PB,Riachão do Bacamarte,adiariosv1,atual,2017-08-02,2025-02-05,https://www.riachao.pb.gov.br/diariooficial.php
2512762,PB,Riachão do Poço,adiariosv1,atual,2017-08-02,2025-02-05,https://www.riachao.pb.gov.br/diariooficial.php
2514453,PB,São José dos Ramos,adiariosv1,atual,2021-01-04,2025-02-03,https://www.saojosedosramos.pb.gov.br/diariooficial.php
2515906,PB,Serraria,adiariosv1,atual,2024-03-01,2025-01-02,https://www.serraria.pb.gov.br/diariooficial.php
2516003,PB,Solânea,adiariosv1,atual,2021-05-13,2025-01-15,https://www.solanea.pb.gov.br/diariooficial.php
2516409,PB,Tacima,adiariosv1,atual,2021-03-19,2025-02-03,https://www.pmtacima.pb.gov.br/diariooficial.php
2614303,PE,Moreilândia,adiariosv1,atual,2021-04-09,2025-02-03,https://www.moreilandia.pe.gov.br/diariooficial.php
