territory_id,state,city,pattern,status,date_from,date_to,url
3536257,SP,Parisi,instar,atual,Edição com data ausente,2025-02-07,https://www.parisi.sp.gov.br/portal/diario-oficial
3536307,SP,Patrocínio Paulista,instar,atual,2017-08-18,2025-02-07,https://www.patrociniopaulista.sp.gov.br/portal/diario-oficial
3536505,SP,Paulínia,instar,atual,Edição com data ausente,2025-02-07,https://www.paulinia.sp.gov.br/portal/diario-oficial
3537305,SP,Penápolis,instar,atual,2017-01-03,2025-02-07,https://www.penapolis.sp.gov.br/portal/diario-oficial
3537800,SP,Piedade,instar,atual,2018-10-11,2025-02-06,https://www.piedade.sp.gov.br/portal/diario-oficial
3538105,SP,Pindorama,instar,atual,2022-04-29,2025-02-07,https://www.pindorama.sp.gov.br/portal/diario-oficial
3539608,SP,Planalto,instar,atual,2021-10-10,2025-02-06,https://www.planalto.sp.gov.br/portal/diario-oficial
3539905,SP,Poloni,instar,atual,2022-11-04,2025-02-08,https://www.poloni.sp.gov.br/portal/diario-oficial
3540309,SP,Pontes Gestal,instar,atual,2021-07-14,2025-02-07,https://www.pontesgestal.sp.gov.br/portal/diario-oficial
3540507,SP,Porangaba,instar,atual,2020-10-06,2025-02-07,http://www.porangaba.sp.gov.br/portal/diario-oficial
3540804,SP,Potirendaba,instar,atual,2024-01-21,2025-02-07,https://www.potirendaba.sp.gov.br/portal/diario-oficial
3541059,SP,Pratânia,instar,atual,2019-05-13,2025-02-07,https://www.pratania.sp.gov.br/portal/diario-oficial
3541307,SP,Presidente Epitácio,instar,atual,2019-10-18,2025-02-07,https://www.presidenteepitacio.sp.gov.br/portal/diario-oficial
3543501,SP,Riversul,instar,descontinuado,2019-12-16,2023-10-05,https://www.riversul.sp.gov.br/portal/diario-oficial
3544905,SP,Sales Oliveira,instar,atual,2024-01-16,2025-02-06,https://www.salesoliveira.sp.gov.br/portal/diario-oficial
3546504,SP,Santa Ernestina,instar,atual,2019-08-19,2025-02-07,https://www.santaernestina.sp.gov.br/portal/diario-oficial
3547007,SP,Santa Maria da Serra,instar,atual,2022-03-16,2025-02-06,https://www.santamariadaserra.sp.gov.br/portal/diario-oficial
3547809,SP,Santo André,instar,atual,1201-10-12,2025-02-07,https://web.santoandre.sp.gov.br/portal/diario-oficial
3550100,SP,São Manuel,instar,atual,2016-06-07,2025-02-07,http://www.saomanuel.sp.gov.br/portal/diario-oficial
3550407,SP,São Pedro,instar,atual,2021-05-25,2025-02-07,https://www.saopedro.sp.gov.br/portal/diario-oficial
3550605,SP,São Roque,instar,atual,2020-05-08,2025-02-07,https://www.saoroque.sp.gov.br/portal/diario-oficial
3551207,SP,Sarutaiá,instar,atual,2020-03-13,2025-02-04,https://www.sarutaia.sp.gov.br/portal/diario-oficial
