city,date_from,date_to,pattern,state,status,territory_id,url
Cajazeiras,2017-02-02,2024-10-29,adiarios_v1,PB,valido,2503704,https://www.cajazeiras.pb.gov.br/diariooficial.php
Cajazeirinhas,2024-02-06,2024-10-23,adiarios_v1,PB,valido,2503753,https://www.cajazeirinhas.pb.gov.br/diariooficial.php
Campo Redondo,2024-06-17,2024-07-23,adiarios_v1,RN,valido,2402105,https://www.camporedondo.rn.gov.br/diariooficial.php
Canindé,2017-08-03,2024-10-31,adiarios_v1,CE,valido,2302800,https://www.caninde.ce.gov.br/diariooficial.php
Cantanhede,2009-01-05,2024-10-23,adiarios_v1,MA,valido,2102705,https://www.cantanhede.ma.gov.br/diariooficial.php
Capim,2020-08-18,2024-10-30,adiarios_v1,PB,valido,2504033,https://www.capim.pb.gov.br/diariooficial.php
Caririaçu,2018-01-23,2024-10-30,adiarios_v1,CE,valido,2303204,https://www.caririacu.ce.gov.br/diariooficial.php
Carnaubais,2017-01-05,2024-10-30,adiarios_v1,RN,valido,2402501,https://www.carnaubais.rn.gov.br/diariooficial.php
Carnaubal,2016-05-10,2024-10-31,adiarios_v1,CE,valido,2303402,https://www.carnaubal.ce.gov.br/diariooficial.php
Carolina,2024-04-17,2024-07-01,adiarios_v1,MA,valido,2102804,https://www.carolina.ma.gov.br/diariooficial.php
Carutapera,2021-02-18,2024-10-30,adiarios_v1,MA,valido,2102903,https://www.carutapera.ma.gov.br/diariooficial.php
Caucaia,2002-06-03,2024-10-31,adiarios_v1,CE,valido,2303709,https://www.caucaia.ce.gov.br/diariooficial.php
Cedro,0202-06-07,2024-11-01,adiarios_v1,CE,valido,2303808,https://www.cedro.ce.gov.br/diariooficial.php
Coreaú,2024-05-03,2024-07-29,adiarios_v1,CE,valido,2304004,https://www.coreau.ce.gov.br/diariooficial.php
Coremas,1202-11-16,2024-10-28,adiarios_v1,PB,valido,2504801,https://www.coremas.pb.gov.br/diariooficial.php
Crateús,2017-12-21,2024-11-01,adiarios_v1,CE,valido,2304103,https://www.crateus.ce.gov.br/diariooficial.php
Crato,2019-04-30,2021-09-14,adiarios_v1,CE,valido,2304202,https://www.crato.ce.gov.br/diariooficial.php
Cuité de Mamanguape,2024-01-02,2024-09-17,adiarios_v1,PB,valido,2505238,https://www.cuitedemamanguape.pb.gov.br/diariooficial.php
Esperantinópolis,2002-02-24,2024-10-30,adiarios_v1,MA,valido,2104008,https://www.esperantinopolis.ma.gov.br/diariooficial.php
Espírito Santo,2024-09-06,2024-10-01,adiarios_v1,RN,valido,2403509,https://www.espiritosanto.rn.gov.br/diariooficial.php
Francisco Dantas,1983-05-05,2024-10-17,adiarios_v1,RN,valido,2403905,https://www.franciscodantas.rn.gov.br/diariooficial.php
Frecheirinha,2020-04-15,2020-04-15,adiarios_v1,CE,valido,2304509,https://www.frecheirinha.ce.gov.br/diariooficial.php
Garrafão do Norte,2018-07-31,2024-10-31,adiarios_v1,PA,valido,1503077,https://www.garrafaodonorte.pa.gov.br/diariooficial.php
General Sampaio,2016-09-15,2024-11-01,adiarios_v1,CE,valido,2304608,https://www.generalsampaio.ce.gov.br/diariooficial.php
Hidrolândia,2007-04-09,2024-11-01,adiarios_v1,CE,valido,2305209,https://www.hidrolandia.ce.gov.br/diariooficial.php
Ibiapina,2022-11-25,2024-04-24,adiarios_v1,CE,valido,2305308,https://www.ibiapina.ce.gov.br/diariooficial.php
Icatu,2021-03-29,2024-10-29,adiarios_v1,MA,valido,2105104,https://www.icatu.ma.gov.br/diariooficial.php
Itaitinga,2018-04-25,2024-10-31,adiarios_v1,CE,valido,2306256,https://www.itaitinga.ce.gov.br/diariooficial.php
Itapecuru Mirim,2021-03-29,2024-10-31,adiarios_v1,MA,valido,2105401,https://www.itapecurumirim.ma.gov.br/diariooficial.php
