city,date_from,date_to,pattern,state,status,territory_id,url
Pacajus,2018-10-26,2025-02-06,adiariosv1,CE,valido,2309607,https://www.pacajus.ce.gov.br/diariooficial.php
Paramoti,2023-01-02,2025-02-07,adiariosv1,CE,valido,2310407,https://www.paramoti.ce.gov.br/diariooficial.php
Passa e Fica,2014-01-04,2025-02-06,adiariosv1,RN,valido,2409100,https://www.passaefica.rn.gov.br/diariooficial.php
Pau dos Ferros,2022-09-28,2025-02-07,adiariosv1,RN,valido,2409407,https://www.paudosferros.rn.gov.br/diariooficial.php
Pedreiras,2015-02-20,2025-02-07,adiariosv1,MA,valido,2108207,https://www.pedreiras.ma.gov.br/diariooficial.php
Pedro Régis,2021-01-02,2025-01-21,adiariosv1,PB,valido,2512721,https://www.pedroregis.pb.gov.br/diariooficial.php
Pereiro,2020-01-03,2025-02-07,adiariosv1,CE,valido,2310803,https://www.pereiro.ce.gov.br/diariooficial.php
Pilõezinhos,2022-06-01,2025-02-07,adiariosv1,PB,valido,2511707,https://www.piloezinhos.pb.gov.br/diariooficial.php
Pindaré-Mirim,2020-01-02,2025-02-04,adiariosv1,MA,valido,2108504,https://www.pindaremirim.ma.gov.br/diariooficial.php
Pio XII,2017-03-09,2024-07-31,adiariosv1,MA,valido,2108702,https://www.pioxii.ma.gov.br/diariooficial.php
Poção de Pedras,2021-02-04,2025-02-07,adiariosv1,MA,valido,2108900,https://www.pocaodepedras.ma.gov.br/diariooficial.php
Riachão,2017-08-02,2025-02-05,adiariosv1,PB,valido,2512747,https://www.riachao.pb.gov.br/diariooficial.php
Riachão do Bacamarte,2017-08-02,2025-02-05,adiariosv1,PB,valido,2512754,https://www.riachao.pb.gov.br/diariooficial.php
Riachão do Poço,2017-08-02,2025-02-05,adiariosv1,PB,valido,2512762,https://www.riachao.pb.gov.br/diariooficial.php
Rodolfo Fernandes,2015-02-05,2024-12-31,adiariosv1,RN,valido,2411007,https://www.rodolfofernandes.rn.gov.br/diariooficial.php
Sambaíba,2018-10-17,2025-01-13,adiariosv1,MA,valido,2109700,https://www.sambaiba.ma.gov.br/diariooficial.php
Santa Cruz,2022-01-04,2025-01-10,adiariosv1,RN,valido,2411205,https://www.santacruz.rn.gov.br/diariooficial.php
Santa Luzia do Paruá,2023-11-24,2025-02-06,adiariosv1,MA,valido,2110039,https://www.santaluziadoparua.ma.gov.br/diariooficial.php
