city,date_from,date_to,pattern,state,status,territory_id,url
Bernardino Batista,,,adiarios_v1,PB,invalido,2502052,https://www.bernardinobatista.pb.gov.br/error/404
Bertolínia,,,adiarios_v1,PI,invalido,2201705,https://transparencia.bertolinia.pi.gov.br/bertolinia
Blumenau,,,adiarios_v1,SC,invalido,4202404,https://www.blumenau.sc.gov.br/diariooficial.php
Boa Hora,,,adiarios_v1,PI,invalido,2201770,https://boahora.pi.gov.br/boahora/portalnoticias
Boa Vista,,,adiarios_v1,PB,invalido,2502151,https://www.boavista.pb.gov.br/error/404
Boa Vista do Buricá,,,adiarios_v1,RS,invalido,4302204,http://www.boavistadoburica.rs.gov.br/error
Boa Vista do Buricá,,,adiarios_v1,RS,invalido,4302204,https://www.boavistadoburica.rs.gov.br/error
Boca da Mata,,,adiarios_v1,AL,invalido,2701001,http://www.pmbocadamata.al.gov.br/cgi-sys/suspendedpage.cgi
Boca da Mata,,,adiarios_v1,AL,invalido,2701001,https://www.pmbocadamata.al.gov.br/cgi-sys/suspendedpage.cgi
Boca do Acre,,,adiarios_v1,AM,invalido,1300706,https://www.bocadoacre.am.gov.br/cgi-sys/suspendedpage.cgi
Boca do Acre,,,adiarios_v1,AM,invalido,1300706,http://www.bocadoacre.am.gov.br/cgi-sys/suspendedpage.cgi
Boa Vista do Tupim,,,adiarios_v1,BA,invalido,2903805,https://www.boavistadotupim.ba.gov.br/erro/404
Boca da Mata,,,adiarios_v1,AL,invalido,2701001,https://bocadamata.al.gov.br/
Bodocó,,,adiarios_v1,PE,invalido,2602001,https://www.bodoco.pe.gov.br/diariooficial.php
Bom Jesus da Lapa,,,adiarios_v1,BA,invalido,2903904,https://www.bomjesusdalapa.ba.gov.br/diariooficial.php
Bom Jesus,,,adiarios_v1,RN,invalido,2401701,https://site.bomjesus.rn.gov.br/
Bom Jesus das Selvas,,,adiarios_v1,MA,invalido,2102036,http://www.bomjesusdasselvas.ma.gov.br/diariooficial.php
Bom Jesus das Selvas,,,adiarios_v1,MA,invalido,2102036,https://www.bomjesusdasselvas.ma.gov.br/diariooficial.php
