city,date_from,date_to,pattern,state,status,territory_id,url
Balneário Barra do Sul,,,aratext,SC,invalido,4202057,https://balneariobarradosul.sc.gov.br/diariooficial
Balneário Gaivota,,,aratext,SC,invalido,4202073,http://balneariogaivota.sc.gov.br/diariooficial
Balneário Gaivota,,,aratext,SC,invalido,4202073,https://balneariogaivota.sc.gov.br/diariooficial
Balneário Piçarras,,,aratext,SC,invalido,4212809,https://picarras.sc.gov.br/diariooficial
Bandeirantes,,,aratext,PR,invalido,4102406,https://bandeirantes.pr.gov.br/diariooficial
Banzaê,,,aratext,BA,invalido,2902658,https://banzae.ba.gov.br/diariooficial
Barra de Santa Rosa,,,aratext,PB,invalido,2501609,https://barradesantarosa.pb.gov.br/error/404
Barra de São Miguel,,,aratext,PB,invalido,2501708,https://barradesaomiguel.pb.gov.br/error/404
Barra do Ouro,,,aratext,TO,invalido,1703073,https://barra.to.gov.br/diariooficial
Barra do Piraí,,,aratext,RJ,invalido,3300308,https://pirai.rj.gov.br/diariooficial
Barra do Quaraí,,,aratext,RS,invalido,4301875,https://quarai.rs.gov.br/diariooficial
Barra do Rio Azul,,,aratext,RS,invalido,4301925,https://barradorioazul.rs.gov.br/diariooficial
Barra do Turvo,,,aratext,SP,invalido,3505401,https://barradoturvo.sp.gov.br/diariooficial
Barreiras do Piauí,,,aratext,PI,invalido,2201309,https://barreirasdopiaui.pi.gov.br/diariooficial
Barretos,,,aratext,SP,invalido,3505500,http://barretos.sp.gov.br/diariooficial
Barretos,,,aratext,SP,invalido,3505500,https://barretos.sp.gov.br/diariooficial
Bastos,,,aratext,SP,invalido,3505807,https://bastos.sp.gov.br/diariooficial
Bebedouro,,,aratext,SP,invalido,3506102,http://bebedouro.sp.gov.br/diariooficial
Bebedouro,,,aratext,SP,invalido,3506102,https://bebedouro.sp.gov.br/diariooficial
Belém,,,aratext,PB,invalido,2501906,https://belem.pb.gov.br/error/404
Belém do Piauí,,,aratext,PI,invalido,2201572,https://belemdopiaui.pi.gov.br/diariooficial
Belém do Brejo do Cruz,,,aratext,PB,invalido,2502003,https://belem.pb.gov.br/error/404
Beneditinos,,,aratext,PI,invalido,2201606,http://beneditinos.pi.gov.br/diariooficial
Beneditinos,,,aratext,PI,invalido,2201606,https://beneditinos.pi.gov.br/diariooficial
Benedito Leite,,,aratext,MA,invalido,2101806,https://beneditoleite.ma.gov.br/diariooficial
Benedito Leite,,,aratext,MA,invalido,2101806,http://beneditoleite.ma.gov.br/diariooficial
Bernardino Batista,,,aratext,PB,invalido,2502052,https://bernardinobatista.pb.gov.br/error/404
Bernardino de Campos,,,aratext,SP,invalido,3506300,https://bernardinodecampos.sp.gov.br/diariooficial
Boa Esperança,,,aratext,MG,invalido,3107109,http://boaesperanca.mg.gov.br/diariooficial
Boa Esperança,,,aratext,MG,invalido,3107109,https://boaesperanca.mg.gov.br/diariooficial
Boa Hora,,,aratext,PI,invalido,2201770,https://boahora.pi.gov.br/diariooficial
Boa Vista,,,aratext,PB,invalido,2502151,https://boavista.pb.gov.br/error/404
Bodocó,,,aratext,PE,invalido,2602001,https://bodoco.pe.gov.br/diariooficial
Bofete,,,aratext,SP,invalido,3506904,https://bofete.sp.gov.br/diariooficial
Bom Jesus da Lapa,,,aratext,BA,invalido,2903904,https://bomjesusdalapa.ba.gov.br/diariooficial
Bom Jesus da Penha,,,aratext,MG,invalido,3107604,http://bomjesusdapenha.mg.gov.br/diariooficial
Bom Jesus da Penha,,,aratext,MG,invalido,3107604,https://bomjesusdapenha.mg.gov.br/diariooficial
Bom Jesus das Selvas,,,aratext,MA,invalido,2102036,http://bomjesusdasselvas.ma.gov.br/diariooficial
Bom Jesus das Selvas,,,aratext,MA,invalido,2102036,https://bomjesusdasselvas.ma.gov.br/diariooficial
Bom Jesus do Sul,,,aratext,PR,invalido,4103156,https://bomjesusdosul.pr.gov.br/
Bom Jesus dos Perdões,,,aratext,SP,invalido,3507100,https://bjperdoes.sp.gov.br/diariooficial
Bom Sucesso de Itararé,,,aratext,SP,invalido,3507159,https://bomsucessoitarare.sp.gov.br/diariooficial
Bonfim do Piauí,,,aratext,PI,invalido,2201929,https://bonfimdopiaui.pi.gov.br/diariooficial
Bonópolis,,,aratext,GO,invalido,5203575,http://bonopolis.go.gov.br/diariooficial
Bonópolis,,,aratext,GO,invalido,5203575,https://bonopolis.go.gov.br/diariooficial
Boqueirão,,,aratext,PB,invalido,2502508,https://boqueirao.pb.gov.br/error/404
Botucatu,,,aratext,SP,invalido,3507506,http://botucatu.sp.gov.br/diariooficial
Botucatu,,,aratext,SP,invalido,3507506,https://botucatu.sp.gov.br/diariooficial
Botuporã,,,aratext,BA,invalido,2904209,https://botupora.ba.gov.br/diariooficial
Bozano,,,aratext,RS,invalido,4302584,https://bozano.rs.gov.br/diariooficial
Brasilândia do Sul,,,aratext,PR,invalido,4103370,http://brasilandiadosul.pr.gov.br/diariooficial
Brasilândia do Sul,,,aratext,PR,invalido,4103370,https://brasilandiadosul.pr.gov.br/diariooficial
Brejinho de Nazaré,,,aratext,TO,invalido,1703701,https://brejinhodenazare.to.gov.br/diariooficial
Brejinho de Nazaré,,,aratext,TO,invalido,1703701,http://brejinhodenazare.to.gov.br/diariooficial
Brotas de Macaúbas,,,aratext,BA,invalido,2904506,http://brotasdemacaubas.ba.gov.br/diariooficial
Brotas de Macaúbas,,,aratext,BA,invalido,2904506,https://brotasdemacaubas.ba.gov.br/diariooficial
Buri,,,aratext,SP,invalido,3508009,https://buri.sp.gov.br/diariooficial
Buriti Bravo,,,aratext,MA,invalido,2102309,http://buritibravo.ma.gov.br/diariooficial
Buriti Bravo,,,aratext,MA,invalido,2102309,https://buritibravo.ma.gov.br/diariooficial
Buritirama,,,aratext,BA,invalido,2904753,https://buritirama.ba.gov.br/diariooficial
Buritizeiro,,,aratext,MG,invalido,3109402,http://buritizeiro.mg.gov.br/diariooficial
Buritizeiro,,,aratext,MG,invalido,3109402,https://buritizeiro.mg.gov.br/diariooficial
Cabeceiras do Piauí,,,aratext,PI,invalido,2202059,https://cabeceirasdopiaui.pi.gov.br/diariooficial
Cabrália Paulista,,,aratext,SP,invalido,3508306,https://cabralia.sp.gov.br/diariooficial
Cachoeirinha,,,aratext,RS,invalido,4303103,https://cachoeirinha.rs.gov.br/diariooficial
Cachoeirinha,,,aratext,TO,invalido,1703826,https://cachoeirinha.to.gov.br/diariooficial
Caçu,,,aratext,GO,invalido,5204300,https://cacu.go.gov.br/diariooficial
Caculé,,,aratext,BA,invalido,2905008,https://cacule.ba.gov.br/diariooficial
Cajati,,,aratext,SP,invalido,3509254,https://cajati.sp.gov.br/diariooficial
Cajueiro da Praia,,,aratext,PI,invalido,2202083,http://cajueirodapraia.pi.gov.br/diariooficial
Cajueiro da Praia,,,aratext,PI,invalido,2202083,https://cajueirodapraia.pi.gov.br/diariooficial
Cajuru,,,aratext,SP,invalido,3509403,http://cajuru.sp.gov.br/diariooficial
Cajuru,,,aratext,SP,invalido,3509403,https://cajuru.sp.gov.br/diariooficial
Caldeirão Grande do Piauí,,,aratext,PI,invalido,2202091,https://caldeiraograndedopiaui.pi.gov.br/diariooficial
Camanducaia,,,aratext,MG,invalido,3110509,https://camanducaia.mg.gov.br/diariooficial
Cambuquira,,,aratext,MG,invalido,3110707,https://cambuquira.mg.gov.br/diariooficial
Campestre,,,aratext,MG,invalido,3111002,https://campestre.mg.gov.br/diariooficial
Campina do Monte Alegre,,,aratext,SP,invalido,3509452,https://campinadomontealegre.sp.gov.br/diariooficial
Campina Grande do Sul,,,aratext,PR,invalido,4104006,https://campinagrandedosul.pr.gov.br/diariooficial
Campinas,,,aratext,SP,invalido,3509502,https://campinas.sp.gov.br/diariooficial
Campinas do Piauí,,,aratext,PI,invalido,2202109,https://campinasdopiaui.pi.gov.br/diariooficial
Campinas do Piauí,,,aratext,PI,invalido,2202109,http://campinasdopiaui.pi.gov.br/diariooficial
Campo Formoso,,,aratext,BA,invalido,2906006,http://campoformoso.ba.gov.br/diariooficial
Campo Formoso,,,aratext,BA,invalido,2906006,https://campoformoso.ba.gov.br/diariooficial
Campo Largo,,,aratext,PR,invalido,4104204,https://campolargo.pr.gov.br/diariooficial
Campo Mourão,,,aratext,PR,invalido,4104303,https://campomourao.pr.gov.br/diariooficial
Campos dos Goytacazes,,,aratext,RJ,invalido,3301009,https://www.campos.rj.gov.br
Campos Novos Paulista,,,aratext,SP,invalido,3509809,https://camposnovospaulista.sp.gov.br/diariooficial
Candelária,,,aratext,RS,invalido,4304200,https://candelaria.rs.gov.br/diariooficial
Candiba,,,aratext,BA,invalido,2906600,https://candiba.ba.gov.br/diariooficial
Cândido Rodrigues,,,aratext,SP,invalido,3510104,https://candidorodrigues.sp.gov.br/diariooficial
Canitar,,,aratext,SP,invalido,3510153,https://canitar.sp.gov.br/diariooficial
Capanema,,,aratext,PR,invalido,4104501,https://capanema.pr.gov.br/diariooficial
Capitão Poço,,,aratext,PA,invalido,1502301,http://capitaopoco.pa.gov.br/diariooficial
Capitão Poço,,,aratext,PA,invalido,1502301,https://capitaopoco.pa.gov.br/diariooficial
Caraúbas,,,aratext,PB,invalido,2504074,https://caraubas.pb.gov.br/diariooficial
Caraúbas,,,aratext,PB,invalido,2504074,http://caraubas.pb.gov.br/diariooficial
Caraúbas do Piauí,,,aratext,PI,invalido,2202539,http://caraubas.pi.gov.br/diariooficial
Caraúbas do Piauí,,,aratext,PI,invalido,2202539,https://caraubas.pi.gov.br/diariooficial
Cardoso Moreira,,,aratext,RJ,invalido,3301157,https://cardosomoreira.rj.gov.br/diariooficial
Carinhanha,,,aratext,BA,invalido,2907103,https://carinhanha.ba.gov.br/diariooficial
Caridade do Piauí,,,aratext,PI,invalido,2202554,https://caridade.pi.gov.br/diariooficial
Carmo do Rio Verde,,,aratext,GO,invalido,5205000,https://carmodorioverde.go.gov.br/diariooficial
Carutapera,,,aratext,MA,invalido,2102903,http://carutapera.ma.gov.br/diariooficial
Carutapera,,,aratext,MA,invalido,2102903,https://carutapera.ma.gov.br/diariooficial
Casa Branca,,,aratext,SP,invalido,3510807,https://casabranca.sp.gov.br/diariooficial
Cascalho Rico,,,aratext,MG,invalido,3115003,https://cascalhorico.mg.gov.br/diariooficial
Casserengue,,,aratext,PB,invalido,2504157,https://casserengue.pb.gov.br/error/404
Castelândia,,,aratext,GO,invalido,5205059,https://castelandia.go.gov.br/diariooficial
Catuípe,,,aratext,RS,invalido,4305009,https://catuipe.rs.gov.br/diariooficial
Caturama,,,aratext,BA,invalido,2907558,https://caturama.ba.gov.br/diariooficial
Caxambu,,,aratext,MG,invalido,3115508,https://caxambu.mg.gov.br/diariooficial
Caxingó,,,aratext,PI,invalido,2202653,https://caxingo.pi.gov.br/diariooficial
Cedral,,,aratext,SP,invalido,3511300,https://cedral.sp.gov.br/diariooficial
Cerqueira César,,,aratext,SP,invalido,3511409,https://cerqueiracesar.sp.gov.br/diariooficial
Cerquilho,,,aratext,SP,invalido,3511508,https://cerquilho.sp.gov.br/diariooficial
Cerro Branco,,,aratext,RS,invalido,4305132,https://pmcerrobranco.rs.gov.br/diariooficial
Chapecó,,,aratext,SC,invalido,4204202,https://chapeco.sc.gov.br/diariooficial
Chavantes,,,aratext,SP,invalido,3557204,https://chavantes.sp.gov.br/diariooficial
Cidade Ocidental,,,aratext,GO,invalido,5205497,https://cidadeocidental.go.gov.br/diariooficial
Cocos,,,aratext,BA,invalido,2908101,https://cocos.ba.gov.br/diariooficial
Coimbra,,,aratext,MG,invalido,3116704,https://coimbra.mg.gov.br/diariooficial
Colinas do Tocantins,,,aratext,TO,invalido,1705508,https://colinas.to.gov.br/diariooficial
Colônia do Gurguéia,,,aratext,PI,invalido,2202752,https://coloniadogurgueia.pi.gov.br/diariooficial
Colônia do Piauí,,,aratext,PI,invalido,2202778,https://coloniadopiaui.pi.gov.br/diariooficial
Conceição do Tocantins,,,aratext,TO,invalido,1705607,https://conceicaodotocantins.to.gov.br/diariooficial
Congo,,,aratext,PB,invalido,2504702,https://congo.pb.gov.br/error/404
Coqueiros do Sul,,,aratext,RS,invalido,4305850,http://coqueirosdosul.rs.gov.br/diariooficial
Coqueiros do Sul,,,aratext,RS,invalido,4305850,https://coqueirosdosul.rs.gov.br/diariooficial
Corbélia,,,aratext,PR,invalido,4106308,https://corbelia.pr.gov.br/diariooficial
Coronel Barros,,,aratext,RS,invalido,4305871,https://coronelbarros.rs.gov.br/diariooficial
Coronel Pacheco,,,aratext,MG,invalido,3119609,https://coronelpacheco.mg.gov.br/diariooficial
Córrego Danta,,,aratext,MG,invalido,3119807,https://corregodanta.mg.gov.br/diariooficial
Corrente,,,aratext,PI,invalido,2202901,https://corrente.pi.gov.br/diariooficial
Corumbá,,,aratext,MS,invalido,5003207,https://corumba.ms.gov.br/diariooficial
Corumbaíba,,,aratext,GO,invalido,5205901,https://corumbaiba.go.gov.br/diariooficial
Corumbaíba,,,aratext,GO,invalido,5205901,http://corumbaiba.go.gov.br/diariooficial
Corupá,,,aratext,SC,invalido,4204509,https://corupa.sc.gov.br/diariooficial
Crissiumal,,,aratext,RS,invalido,4306007,https://crissiumal.rs.gov.br/diariooficial
Cristais Paulista,,,aratext,SP,invalido,3513207,https://cristaispaulista.sp.gov.br/diariooficial
Cristalândia do Piauí,,,aratext,PI,invalido,2203008,https://cristalandia.pi.gov.br/diariooficial
Cristino Castro,,,aratext,PI,invalido,2203107,https://cristinocastro.pi.gov.br/diariooficial
Cruz das Almas,,,aratext,BA,invalido,2909802,https://cruzdasalmas.ba.gov.br/diariooficial
Cruz das Almas,,,aratext,BA,invalido,2909802,http://cruzdasalmas.ba.gov.br/diariooficial
Cruzaltense,,,aratext,RS,invalido,4306130,https://cruzaltense.rs.gov.br/diariooficial
Cuitegi,,,aratext,PB,invalido,2505204,https://cuitegi.pb.gov.br/error/404
Cunha Porã,,,aratext,SC,invalido,4204707,https://cunhapora.sc.gov.br/diariooficial
Curimatá,,,aratext,PI,invalido,2203206,https://curimata.pi.gov.br/diariooficial
Currais,,,aratext,PI,invalido,2203230,https://currais.pi.gov.br/diariooficial
