city,date_from,date_to,pattern,state,status,territory_id,url
Assunção do Piauí,,,instar,PI,invalido,2201051,http://www.assuncaodopiaui.pi.gov.br/portal/diario-oficial
Assunção do Piauí,,,instar,PI,invalido,2201051,https://www.assuncaodopiaui.pi.gov.br/portal/diario-oficial
Áurea,,,instar,RS,invalido,4301552,https://www.aurea.rs.gov.br/portal/diario-oficial
Bacabal,,,instar,MA,invalido,2101202,https://www.bacabal.ma.gov.br/portal/diario-oficial
Baía da Traição,,,instar,PB,invalido,2501401,https://www.baiadatraicao.pb.gov.br
Balneário Gaivota,,,instar,SC,invalido,4202073,http://www.balneariogaivota.sc.gov.br/portal/diario-oficial
Balneário Gaivota,,,instar,SC,invalido,4202073,https://www.balneariogaivota.sc.gov.br/portal/diario-oficial
Barbacena,,,instar,MG,invalido,3105608,http://web.barbacena.mg.gov.br/portal/diario-oficial
Barbacena,,,instar,MG,invalido,3105608,https://www.barbacena.mg.gov.br/portal/diario-oficial
Bariri,,,instar,SP,invalido,3505203,https://imprensaoficialmunicipal.com.br/bariri
Bariri,,,instar,SP,invalido,3505203,https://imprensaoficialmunicipal.com.br/bariri
Barra de Santa Rosa,,,instar,PB,invalido,2501609,https://www.barradesantarosa.pb.gov.br/portal/diario-oficial
Barra de Santo Antônio,,,instar,AL,invalido,2700508,https://www.barradesantoantonio.al.gov.br/portal/diario-oficial
Barra de Santo Antônio,,,instar,AL,invalido,2700508,http://www.barradesantoantonio.al.gov.br/portal/diario-oficial
Barra de São Miguel,,,instar,PB,invalido,2501708,https://www.barradesaomiguel.pb.gov.br/portal/diario-oficial
Barra do Bugres,,,instar,MT,invalido,5101704,https://www.barradobugres.mt.gov.br/portal/diario-oficial
Barra do Chapéu,,,instar,SP,invalido,3505351,https://www.barradochapeu.sp.gov.br/portal/diario-oficial
Barra do Garças,,,instar,MT,invalido,5101803,https://www.barradogarcas.mt.gov.br/portal/diario-oficial
Barra do Piraí,,,instar,RJ,invalido,3300308,https://www.pirai.rj.gov.br/portal/diario-oficial
Batatais,,,instar,SP,invalido,3505906,https://www.batatais.sp.gov.br/portal/diario-oficial
Bebedouro,,,instar,SP,invalido,3506102,http://www.bebedouro.sp.gov.br/portal/diario-oficial
Bebedouro,,,instar,SP,invalido,3506102,https://www.bebedouro.sp.gov.br/portal/diario-oficial
Belém,,,instar,PB,invalido,2501906,https://www.belem.pb.gov.br/portal/diario-oficial
Belém do Brejo do Cruz,,,instar,PB,invalido,2502003,https://www.belem.pb.gov.br/portal/diario-oficial
Beneditinos,,,instar,PI,invalido,2201606,http://www.beneditinos.pi.gov.br/portal/diario-oficial
Beneditinos,,,instar,PI,invalido,2201606,https://www.beneditinos.pi.gov.br/portal/diario-oficial
Benedito Leite,,,instar,MA,invalido,2101806,http://www.beneditoleite.ma.gov.br/portal/diario-oficial
Benedito Leite,,,instar,MA,invalido,2101806,https://www.beneditoleite.ma.gov.br/portal/diario-oficial
Bento Fernandes,,,instar,RN,invalido,2401602,https://www.bentofernandes.rn.gov.br/portal/diario-oficial
Bento Fernandes,,,instar,RN,invalido,2401602,http://www.bentofernandes.rn.gov.br/portal/diario-oficial
Bernardino Batista,,,instar,PB,invalido,2502052,https://www.bernardinobatista.pb.gov.br/portal/diario-oficial
Boa Vista,,,instar,PB,invalido,2502151,https://www.boavista.pb.gov.br
Bodocó,,,instar,PE,invalido,2602001,https://www.bodoco.pe.gov.br/portal/diario-oficial
Bom Jesus da Lapa,,,instar,BA,invalido,2903904,https://www.bomjesusdalapa.ba.gov.br/portal/diario-oficial
Bom Jesus da Penha,,,instar,MG,invalido,3107604,http://www.bomjesusdapenha.mg.gov.br/portal/diario-oficial
Bom Jesus da Penha,,,instar,MG,invalido,3107604,https://www.bomjesusdapenha.mg.gov.br/portal/diario-oficial
Bom Jesus das Selvas,,,instar,MA,invalido,2102036,https://www.bomjesusdasselvas.ma.gov.br/portal/diario-oficial
Bom Jesus das Selvas,,,instar,MA,invalido,2102036,http://www.bomjesusdasselvas.ma.gov.br/portal/diario-oficial
Bonópolis,,,instar,GO,invalido,5203575,http://www.bonopolis.go.gov.br/portal/diario-oficial
Bonópolis,,,instar,GO,invalido,5203575,https://www.bonopolis.go.gov.br/portal/diario-oficial
Boqueirão,,,instar,PB,invalido,2502508,https://www.boqueirao.pb.gov.br
Borá,,,instar,SP,invalido,3507209,https://imprensaoficialmunicipal.com.br/bariri
Borá,,,instar,SP,invalido,3507209,http://www.bora.sp.gov.br/portal/diario-oficial
